date,city_name,product_id,product_name,category,total_orders,total_sales,stock_quantity,instock_darkstores,OOS_darkstores,total_darkstores
9/18/2025,bangalore,SKU5,Nail Clipper,Hygiene,17,2771,319,135,23,158
9/26/2025,delhi,SKU5,Nail Clipper,Hygiene,0,0,179,103,45,148
9/7/2025,delhi,SKU5,Nail Clipper,Hygiene,17,3077,195,133,15,148
9/2/2025,hyderabad,SKU5,Nail Clipper,Hygiene,8,1448,235,76,3,79
9/18/2025,mumbai,SKU5,Nail Clipper,Hygiene,5,840,130,68,26,94
9/12/2025,mumbai,SKU5,Nail Clipper,Hygiene,16,2976,131,80,14,94
9/22/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,28,4676,380,151,7,158
9/25/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,16,2672,252,74,5,79
9/23/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,25,4175,405,150,8,158
9/16/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,17,3162,325,135,23,158
9/17/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,6,1170,144,53,1,54
9/16/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,10,1950,139,51,3,54
9/14/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,13,2418,163,94,54,148
9/7/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,18,3348,97,57,37,94
9/24/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,21,3507,212,83,11,94
9/12/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,37,7215,187,110,38,148
9/24/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,23,4577,397,151,7,158
9/18/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,12,2388,311,145,13,158
9/13/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,3,597,57,39,15,54
9/2/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2820,237,130,28,158
9/16/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,14,2786,104,71,77,148
9/3/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,16,3184,246,148,10,158
9/21/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2178,140,69,25,94
9/16/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,16,3168,106,59,20,79
9/3/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,2,398,63,42,12,54
9/7/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,25,4925,154,93,55,148
9/2/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,2,398,62,44,10,54
9/11/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,6,1380,54,37,42,79
9/9/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,17,3910,230,142,16,158
9/23/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,19,3534,298,141,17,158
9/19/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2178,123,62,17,79
9/12/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,13,2990,210,134,24,158
9/24/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,5,905,87,43,11,54
9/24/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,113,22487,488,141,7,148
9/3/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,81,16281,534,151,7,158
9/26/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,0,0,371,70,9,79
9/13/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,61,12139,91,49,45,94
9/19/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,37,7363,185,49,5,54
9/20/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,64,12736,256,82,12,94
9/5/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,47,9400,249,116,32,148
9/11/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,33,6897,223,109,39,148
9/22/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,47,9353,197,67,27,94
9/3/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,19,3800,250,138,20,158
9/13/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,18,3744,185,48,31,79
9/13/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/25/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,32,6368,240,57,22,79
9/12/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,41,8569,229,110,38,148
9/19/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,52,10348,309,127,21,148
9/4/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/1/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,42,8400,271,73,6,79
9/8/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,30,10320,369,126,22,148
9/19/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,35,9835,214,89,59,148
9/15/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,21,6405,108,53,26,79
9/13/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,30,9330,452,132,16,148
9/2/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,32,10144,468,142,6,148
9/20/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,13,3653,94,37,17,54
9/3/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,14,4396,383,147,11,158
9/17/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,10,2990,163,44,10,54
9/13/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,17,5287,346,130,28,158
9/11/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,19,6441,109,67,27,94
9/20/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,9,2142,113,58,21,79
9/6/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,36,9108,180,82,12,94
9/10/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,28,9436,177,97,51,148
9/10/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,5,1690,51,35,19,54
9/11/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,6,2022,68,51,28,79
9/19/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,23,5106,111,69,79,148
9/4/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,6,1524,63,39,15,54
9/21/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,19,4522,99,57,37,94
9/1/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,22,7766,169,100,48,148
9/5/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,19,6669,134,92,56,148
9/4/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5310,228,149,9,158
9/20/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,25,8725,156,83,65,148
9/7/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,979,111,78,70,148
9/25/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,19,1482,365,138,20,158
9/24/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,5,390,41,32,62,94
9/26/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,0,0,136,51,3,54
9/22/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,3,243,54,39,55,94
9/16/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,10,910,127,81,67,148
9/14/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,20,1820,130,81,67,148
9/26/2025,hyderabad,SKU5,Nail Clipper,Hygiene,0,0,167,64,15,79
9/5/2025,delhi,SKU5,Nail Clipper,Hygiene,13,2353,198,130,18,148
9/10/2025,bangalore,SKU5,Nail Clipper,Hygiene,14,2604,376,147,11,158
9/10/2025,chennai,SKU5,Nail Clipper,Hygiene,4,744,88,39,15,54
9/13/2025,mumbai,SKU5,Nail Clipper,Hygiene,13,2314,132,75,19,94
9/25/2025,bangalore,SKU5,Nail Clipper,Hygiene,19,2850,389,154,4,158
9/26/2025,mumbai,SKU5,Nail Clipper,Hygiene,0,0,141,69,25,94
9/22/2025,bangalore,SKU5,Nail Clipper,Hygiene,17,2771,306,133,25,158
9/19/2025,hyderabad,SKU5,Nail Clipper,Hygiene,16,2688,199,69,10,79
9/6/2025,chennai,SKU5,Nail Clipper,Hygiene,4,724,113,44,10,54
9/18/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,20,3720,190,84,10,94
9/12/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,9,1701,59,44,50,94
9/9/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,17,3213,160,63,16,79
9/22/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,13,2171,185,81,13,94
9/4/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,26,4836,106,63,31,94
9/18/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,13,2418,130,79,69,148
9/23/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,10,1700,156,53,1,54
9/16/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,25,4650,186,69,10,79
9/12/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2940,83,53,41,94
9/17/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,13,2587,142,66,28,94
9/21/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2985,299,133,25,158
9/22/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2985,366,150,8,158
9/8/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,8,1568,110,61,33,94
9/22/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,21,4179,243,72,7,79
9/1/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,19,3572,237,128,30,158
9/23/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,18,3348,145,71,23,94
9/18/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2178,248,146,12,158
9/4/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2189,96,57,22,79
9/8/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,2,460,53,37,17,54
9/25/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,12,2172,288,142,16,158
9/15/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,4,792,66,42,37,79
9/11/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,68,13940,699,153,5,158
9/8/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,87,17748,320,111,37,148
9/6/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,53,10653,219,72,22,94
9/20/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,114,22686,475,142,6,148
9/22/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,54,10746,170,63,31,94
9/14/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,46,9154,176,52,2,54
9/20/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,37,7363,149,40,14,54
9/24/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,22,4378,400,141,17,158
9/5/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/16/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,49,9751,257,71,8,79
9/8/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/24/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/21/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,28,5572,286,122,36,158
9/11/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,7,2380,97,48,6,54
9/16/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,25,7450,321,122,36,158
9/19/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,25,7025,189,63,31,94
9/16/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,20,5980,204,42,12,54
9/26/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,0,0,137,62,17,79
9/4/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,26,8164,372,142,16,158
9/24/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,31,8370,237,90,58,148
9/13/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,11,3421,154,47,7,54
9/19/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,24,6744,153,67,12,79
9/1/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,22,6974,388,122,26,148
9/25/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,17,4590,126,60,19,79
9/20/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,31,8711,169,58,36,94
9/9/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,5,1685,60,34,45,79
9/26/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,0,0,337,149,9,158
9/21/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,13,3094,285,142,16,158
9/6/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,7,1785,57,37,17,54
9/24/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,16,3584,90,47,32,79
9/12/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,21,7119,95,62,32,94
9/4/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,26,6474,190,96,52,148
9/15/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,16,5584,227,143,15,158
9/10/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,1,503,56,41,13,54
9/5/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,13,4602,143,66,28,94
9/3/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,1,354,80,46,8,54
9/24/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,12,3768,143,64,15,79
9/22/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,27,9423,153,83,65,148
9/26/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,0,0,122,52,27,79
9/18/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,11,3839,227,141,17,158
9/25/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,16,5024,206,71,23,94
9/16/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,5,1745,76,46,48,94
9/20/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,8,2792,174,71,8,79
9/10/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,14,7028,149,90,58,148
9/9/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,1,503,67,41,13,54
9/10/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,637,45,32,62,94
9/10/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,18,1638,286,132,26,158
9/2/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,1068,89,50,44,94
9/3/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,9,801,114,80,68,148
9/11/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,18,1638,284,133,25,158
9/6/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,1068,116,78,70,148
9/14/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,1001,256,115,43,158
9/1/2025,hyderabad,SKU5,Nail Clipper,Hygiene,16,2896,244,79,0,79
9/15/2025,mumbai,SKU5,Nail Clipper,Hygiene,6,1068,133,70,24,94
9/16/2025,chennai,SKU5,Nail Clipper,Hygiene,8,1376,64,29,25,54
9/2/2025,bangalore,SKU5,Nail Clipper,Hygiene,15,2715,392,153,5,158
9/7/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,23,4278,344,145,13,158
9/20/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,26,4836,208,70,9,79
9/13/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,11,2046,113,64,30,94
9/22/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,8,1384,135,52,2,54
9/25/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,20,3980,215,68,11,79
9/12/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,5,980,55,36,18,54
9/24/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,13,2587,153,71,23,94
9/25/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,14,2786,381,147,11,158
9/10/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,4,784,44,30,24,54
9/19/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,22,4378,92,68,80,148
9/3/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3008,118,59,20,79
9/26/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,0,0,364,145,13,158
9/2/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,24,4464,263,135,13,148
9/4/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,27,5049,250,128,20,148
9/18/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,24,4776,160,78,16,94
9/11/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,15,3420,107,69,79,148
9/19/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,15,2970,255,145,13,158
9/16/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2178,94,61,33,94
9/17/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,15,2970,234,139,19,158
9/26/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,0,0,149,90,58,148
9/22/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,25,4950,131,66,28,94
9/26/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,0,0,91,45,34,79
9/16/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,33,6534,199,109,39,148
9/14/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,29,5742,163,93,55,148
9/20/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,23,4554,187,102,46,148
9/5/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,18,3564,178,103,45,148
9/4/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,44,8844,256,64,15,79
9/2/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,40,8040,217,80,14,94
9/14/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,92,18308,158,65,29,94
9/15/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,23,4577,307,140,18,158
9/4/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,57,11400,256,121,27,148
9/23/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/19/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,66,13134,298,89,5,94
9/16/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,32,6368,310,132,26,158
9/24/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,61,12139,319,84,10,94
9/5/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,63,12600,220,77,17,94
9/2/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/14/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/13/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,22,4576,62,35,59,94
9/16/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,23,6877,130,70,9,79
9/2/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,21,6594,196,72,22,94
9/1/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,18,5652,189,74,5,79
9/10/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,5,1700,110,54,25,79
9/26/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,0,0,145,42,106,148
9/13/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,21,6531,126,58,21,79
9/3/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,15,4710,127,45,9,54
9/15/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,5,1525,33,18,76,94
9/3/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,42,13188,224,72,22,94
9/15/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,7,1694,40,32,47,79
9/23/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,23,5152,141,64,30,94
9/17/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,7,1645,80,59,20,79
9/22/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,11,2618,120,57,22,79
9/15/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,3,726,65,41,13,54
9/2/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,7,1778,75,47,7,54
9/23/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,4,896,85,43,11,54
9/12/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,26,8736,167,91,57,148
9/21/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,6,2094,77,45,9,54
9/11/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,20,10040,152,91,57,148
9/11/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,6,3018,85,45,34,79
9/22/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,3,1047,80,46,8,54
9/7/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,8,2832,114,55,24,79
9/5/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,5,1770,76,44,10,54
9/24/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,8,2512,67,43,11,54
9/9/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,10,910,108,50,29,79
9/15/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,13,1183,284,122,36,158
9/17/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,637,130,51,3,54
9/6/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,534,61,37,57,94
9/7/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,21,1869,288,133,25,158
